id,domain,category,subcategory,hanja,hangul,title,body,source
S182,사주학,육십갑자,임진,壬辰,임진,임진(壬辰) · 납음 长流水,임진(壬辰)은 바다·큰 강 기운의 천간 '임'과 용띠를 상징하는 지지 '진'이 결합한 간지입니다. 납음오행으로는 '长流水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S183,사주학,육십갑자,계사,癸巳,계사,계사(癸巳) · 납음 长流水,계사(癸巳)는 이슬·샘물 기운의 천간 '계'와 뱀띠를 상징하는 지지 '사'가 결합한 간지입니다. 납음오행으로는 '长流水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S184,사주학,육십갑자,갑오,甲午,갑오,갑오(甲午) · 납음 沙中金,갑오(甲午)는 큰 나무 기운의 천간 '갑'과 말띠를 상징하는 지지 '오'가 결합한 간지입니다. 납음오행으로는 '沙中金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S185,사주학,육십갑자,을미,乙未,을미,을미(乙未) · 납음 沙中金,을미(乙未)는 유연한 풀·덩굴 기운의 천간 '을'과 양띠를 상징하는 지지 '미'가 결합한 간지입니다. 납음오행으로는 '沙中金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S186,사주학,육십갑자,병신,丙申,병신,병신(丙申) · 납음 山下火,병신(丙申)은 태양 기운의 천간 '병'과 원숭이띠를 상징하는 지지 '신'이 결합한 간지입니다. 납음오행으로는 '山下火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S187,사주학,육십갑자,정유,丁酉,정유,정유(丁酉) · 납음 山下火,정유(丁酉)는 촛불·등불 기운의 천간 '정'과 닭띠를 상징하는 지지 '유'가 결합한 간지입니다. 납음오행으로는 '山下火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S188,사주학,육십갑자,무술,戊戌,무술,무술(戊戌) · 납음 平地木,무술(戊戌)은 큰 산·대지 기운의 천간 '무'와 개띠를 상징하는 지지 '술'이 결합한 간지입니다. 납음오행으로는 '平地木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S189,사주학,육십갑자,기해,己亥,기해,기해(己亥) · 납음 平地木,기해(己亥)는 논밭·정원의 흙 기운의 천간 '기'와 돼지띠를 상징하는 지지 '해'가 결합한 간지입니다. 납음오행으로는 '平地木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S190,사주학,육십갑자,경자,庚子,경자,경자(庚子) · 납음 壁上土,경자(庚子)는 무쇠·원석 기운의 천간 '경'과 쥐띠를 상징하는 지지 '자'가 결합한 간지입니다. 납음오행으로는 '壁上土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S191,사주학,육십갑자,신축,辛丑,신축,신축(辛丑) · 납음 壁上土,신축(辛丑)은 보석·장신구 기운의 천간 '신'과 소띠를 상징하는 지지 '축'이 결합한 간지입니다. 납음오행으로는 '壁上土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S192,사주학,육십갑자,임인,壬寅,임인,임인(壬寅) · 납음 金箔金,임인(壬寅)은 바다·큰 강 기운의 천간 '임'과 호랑이띠를 상징하는 지지 '인'이 결합한 간지입니다. 납음오행으로는 '金箔金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S193,사주학,육십갑자,계묘,癸卯,계묘,계묘(癸卯) · 납음 金箔金,계묘(癸卯)는 이슬·샘물 기운의 천간 '계'와 토끼띠를 상징하는 지지 '묘'가 결합한 간지입니다. 납음오행으로는 '金箔金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S194,사주학,육십갑자,갑진,甲辰,갑진,갑진(甲辰) · 납음 覆灯火,갑진(甲辰)은 큰 나무 기운의 천간 '갑'과 용띠를 상징하는 지지 '진'이 결합한 간지입니다. 납음오행으로는 '覆灯火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S195,사주학,육십갑자,을사,乙巳,을사,을사(乙巳) · 납음 覆灯火,을사(乙巳)는 유연한 풀·덩굴 기운의 천간 '을'과 뱀띠를 상징하는 지지 '사'가 결합한 간지입니다. 납음오행으로는 '覆灯火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S196,사주학,육십갑자,병오,丙午,병오,병오(丙午) · 납음 天河水,병오(丙午)는 태양 기운의 천간 '병'과 말띠를 상징하는 지지 '오'가 결합한 간지입니다. 납음오행으로는 '天河水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S197,사주학,육십갑자,정미,丁未,정미,정미(丁未) · 납음 天河水,정미(丁未)는 촛불·등불 기운의 천간 '정'과 양띠를 상징하는 지지 '미'가 결합한 간지입니다. 납음오행으로는 '天河水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S198,사주학,육십갑자,무신,戊申,무신,무신(戊申) · 납음 大驿土,무신(戊申)은 큰 산·대지 기운의 천간 '무'와 원숭이띠를 상징하는 지지 '신'이 결합한 간지입니다. 납음오행으로는 '大驿土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S199,사주학,육십갑자,기유,己酉,기유,기유(己酉) · 납음 大驿土,기유(己酉)는 논밭·정원의 흙 기운의 천간 '기'와 닭띠를 상징하는 지지 '유'가 결합한 간지입니다. 납음오행으로는 '大驿土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S200,사주학,육십갑자,경술,庚戌,경술,경술(庚戌) · 납음 钗钏金,경술(庚戌)은 무쇠·원석 기운의 천간 '경'과 개띠를 상징하는 지지 '술'이 결합한 간지입니다. 납음오행으로는 '钗钏金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S201,사주학,육십갑자,신해,辛亥,신해,신해(辛亥) · 납음 钗钏金,신해(辛亥)는 보석·장신구 기운의 천간 '신'과 돼지띠를 상징하는 지지 '해'가 결합한 간지입니다. 납음오행으로는 '钗钏金'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S202,사주학,육십갑자,임자,壬子,임자,임자(壬子) · 납음 桑柘木,임자(壬子)는 바다·큰 강 기운의 천간 '임'과 쥐띠를 상징하는 지지 '자'가 결합한 간지입니다. 납음오행으로는 '桑柘木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S203,사주학,육십갑자,계축,癸丑,계축,계축(癸丑) · 납음 桑柘木,계축(癸丑)은 이슬·샘물 기운의 천간 '계'와 소띠를 상징하는 지지 '축'이 결합한 간지입니다. 납음오행으로는 '桑柘木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S204,사주학,육십갑자,갑인,甲寅,갑인,갑인(甲寅) · 납음 大溪水,갑인(甲寅)은 큰 나무 기운의 천간 '갑'과 호랑이띠를 상징하는 지지 '인'이 결합한 간지입니다. 납음오행으로는 '大溪水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S205,사주학,육십갑자,을묘,乙卯,을묘,을묘(乙卯) · 납음 大溪水,을묘(乙卯)는 유연한 풀·덩굴 기운의 천간 '을'과 토끼띠를 상징하는 지지 '묘'가 결합한 간지입니다. 납음오행으로는 '大溪水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S206,사주학,육십갑자,병진,丙辰,병진,병진(丙辰) · 납음 沙中土,병진(丙辰)은 태양 기운의 천간 '병'과 용띠를 상징하는 지지 '진'이 결합한 간지입니다. 납음오행으로는 '沙中土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S207,사주학,육십갑자,정사,丁巳,정사,정사(丁巳) · 납음 沙中土,정사(丁巳)는 촛불·등불 기운의 천간 '정'과 뱀띠를 상징하는 지지 '사'가 결합한 간지입니다. 납음오행으로는 '沙中土'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S208,사주학,육십갑자,무오,戊午,무오,무오(戊午) · 납음 天上火,무오(戊午)는 큰 산·대지 기운의 천간 '무'와 말띠를 상징하는 지지 '오'가 결합한 간지입니다. 납음오행으로는 '天上火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S209,사주학,육십갑자,기미,己未,기미,기미(己未) · 납음 天上火,기미(己未)는 논밭·정원의 흙 기운의 천간 '기'와 양띠를 상징하는 지지 '미'가 결합한 간지입니다. 납음오행으로는 '天上火'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S210,사주학,육십갑자,경신,庚申,경신,경신(庚申) · 납음 石榴木,경신(庚申)은 무쇠·원석 기운의 천간 '경'과 원숭이띠를 상징하는 지지 '신'이 결합한 간지입니다. 납음오행으로는 '石榴木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S211,사주학,육십갑자,신유,辛酉,신유,신유(辛酉) · 납음 石榴木,신유(辛酉)는 보석·장신구 기운의 천간 '신'과 닭띠를 상징하는 지지 '유'가 결합한 간지입니다. 납음오행으로는 '石榴木'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S212,사주학,육십갑자,임술,壬戌,임술,임술(壬戌) · 납음 大海水,임술(壬戌)은 바다·큰 강 기운의 천간 '임'과 개띠를 상징하는 지지 '술'이 결합한 간지입니다. 납음오행으로는 '大海水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
S213,사주학,육십갑자,계해,癸亥,계해,계해(癸亥) · 납음 大海水,계해(癸亥)는 이슬·샘물 기운의 천간 '계'와 돼지띠를 상징하는 지지 '해'가 결합한 간지입니다. 납음오행으로는 '大海水'이라 부릅니다. 두 글자의 성격이 함께 어우러져 이 갑자만의 고유한 기질을 이룬다고 봅니다.,위키백과 '사주명리학' (ko.wikipedia.org)
